NAME,ADDRESS,CITY,STATE,ZIP,TYPE,DEGREES OFFERED,CAMPUS SETTING,CAMPUS HOUSING,STUDENT POPULATION,UNDERGRADUATE STUDENTS,PUBLIC/PRIVATE,PUBLISHED IN-STATE TUITION AND FEES ($),PUBLISHED OUT-OF-STATE TUITION AND FEES ($),TELEPHONE,POPULATION,LATITUDE,LONGITUDE,WEBSITE,RANK,UNDERGRADUATE POPULATION,NET PRICE,AVERAGE GRANT AID,TOTAL ANNUAL COST,ALUMNI SALARY,ACCEPTANCE RATE
KENYON COLLEGE,KENYON COLLEGE,GAMBIER,OH,43022,FOUR OR MORE YEARS,BACHELOR'S DEGREE,TOWN,YES,1730.0,1730.0,PRIVATE NON-PROFIT,55930.0,55930.0,(740) 427-5000,2423,40.3768205850001,-82.39617019100001,www.kenyon.edu/,71.0,1677.0,30504.0,34966.0,69180.0,103800.0,34.0
VILLANOVA UNIVERSITY,800 LANCASTER AVENUE,VILLANOVA,PA,19085-1699,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,11030.0,6917.0,PRIVATE NON-PROFIT,53308.0,53308.0,(610) 519-4500,13766,40.0357476780001,-75.3402341509999,www.villanova.edu,72.0,7873.0,41858.0,30163.0,68231.0,119500.0,36.0
BUCKNELL UNIVERSITY,ONE DENT DRIVE,LEWISBURG,PA,17837,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",TOWN,YES,3668.0,3597.0,PRIVATE NON-PROFIT,56092.0,56092.0,(570) 577-2000,5039,40.9536643770001,-76.885229709,www.bucknell.edu,73.0,3678.0,40976.0,29783.0,70125.0,122900.0,31.0
BOSTON UNIVERSITY,ONE SILBER WAY,BOSTON,MA,02215,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,34657.0,18515.0,PRIVATE NON-PROFIT,53948.0,53948.0,(617) 353-2000,45005,42.3496165760001,-71.099793437,www.bu.edu,74.0,22829.0,37065.0,34156.0,70302.0,113600.0,25.0
COLBY COLLEGE,4000 MAYFLOWER HILL DRIVE,WATERVILLE,ME,04901-8840,FOUR OR MORE YEARS,BACHELOR'S DEGREE,TOWN,YES,2000.0,2000.0,PRIVATE NON-PROFIT,55210.0,55210.0,(207) 859-4000,2779,44.5642568390001,-69.6634027489999,www.colby.edu,75.0,1917.0,20739.0,45463.0,68582.0,103300.0,16.0
COLLEGE OF THE HOLY CROSS,ONE COLLEGE STREET,WORCESTER,MA,01610-2395,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,2939.0,2939.0,PRIVATE NON-PROFIT,52770.0,52770.0,(508) 793-2011,4103,42.238920626,-71.80862323,www.holycross.edu,77.0,2806.0,34159.0,36963.0,66220.0,114600.0,40.0
GEORGE WASHINGTON UNIVERSITY,"2121 I STREET, NW",WASHINGTON,DC,20052,FOUR OR MORE YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,28172.0,12546.0,PRIVATE NON-PROFIT,55230.0,55230.0,(202) 994-1000,34804,38.8991101250001,-77.046265564,https://www.gwu.edu,78.0,12358.0,31956.0,29429.0,69368.0,115300.0,41.0
GRINNELL COLLEGE,1121 PARK STREET,GRINNELL,IA,50112-1690,FOUR OR MORE YEARS,BACHELOR'S DEGREE,TOWN,YES,1716.0,1716.0,PRIVATE NON-PROFIT,52392.0,52392.0,(641) 269-4000,2540,41.7463592190001,-92.721393617,www.grinnell.edu,80.0,1712.0,22844.0,33946.0,66214.0,96500.0,29.0
SMITH COLLEGE,ELM ST,NORTHAMPTON,MA,01063,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",SUBURB,YES,2903.0,2502.0,PRIVATE NON-PROFIT,52404.0,52404.0,(413) 584-2700,4308,42.317975963,-72.63804770199991,www.smith.edu,81.0,2594.0,24829.0,39913.0,69563.0,98200.0,32.0
UNIVERSITY OF ROCHESTER,WILSON BLVD. - WALLIS HALL,ROCHESTER,NY,14627-0011,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,11817.0,6535.0,PRIVATE NON-PROFIT,53909.0,53909.0,(585) 275-3221,20928,43.126436350000105,-77.631158338,www.rochester.edu,82.0,6905.0,30480.0,30658.0,70108.0,112700.0,34.0
UNIVERSITY OF RICHMOND,410 WESTHAMPTON WAY,UNIVERSITY OF RICHMOND,VA,23173,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,4002.0,3295.0,PRIVATE NON-PROFIT,52610.0,52610.0,(804) 289-8000,5893,37.5774183830001,-77.538803785,www.richmond.edu,83.0,3815.0,26264.0,38394.0,64890.0,107500.0,33.0
OBERLIN COLLEGE,70 N PROFESSOR ST,OBERLIN,OH,44074,FOUR OR MORE YEARS,"TOW BUT LESS THAN 4 YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE",TOWN,YES,2812.0,2785.0,PRIVATE NON-PROFIT,55052.0,55052.0,(440) 775-8411,3904,41.294761914,-82.2217916239999,www.oberlin.edu,85.0,2853.0,31331.0,28876.0,71330.0,96800.0,34.0
MACALESTER COLLEGE,1600 GRAND AVE,SAINT PAUL,MN,55105-1899,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,2174.0,2174.0,PRIVATE NON-PROFIT,54344.0,54344.0,(651) 696-6000,2901,44.936625006999996,-93.169147805,www.macalester.edu,86.0,2136.0,26865.0,33335.0,66280.0,100400.0,41.0
WHITMAN COLLEGE,345 BOYER AVE,WALLA WALLA,WA,99362,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,1475.0,1475.0,PRIVATE NON-PROFIT,52764.0,52764.0,(509) 527-5111,2061,46.0714811400001,-118.32973192700001,www.whitman.edu,89.0,1510.0,43488.0,23828.0,64504.0,102600.0,52.0
SOUTHERN METHODIST UNIVERSITY,6425 BOAZ ST,DALLAS,TX,75275-0221,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,11649.0,6479.0,PRIVATE NON-PROFIT,54492.0,54492.0,(214) 768-2000,14479,32.8452665190001,-96.7848867979999,www.smu.edu,91.0,6917.0,32190.0,33203.0,72408.0,110400.0,49.0
COLORADO COLLEGE,14. E CACHE LA POUDRE ST.,COLORADO SPRINGS,CO,80903,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,2144.0,2114.0,PRIVATE NON-PROFIT,55470.0,55470.0,(719) 389-6000,3095,38.84882506700011,-104.82262970000001,www.coloradocollege.edu,92.0,2118.0,34032.0,36872.0,68616.0,97900.0,15.0
WORCESTER POLYTECHNIC INSTITUTE,100 INSTITUTE ROAD,WORCESTER,MA,01609-2280,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,YES,6874.0,4668.0,PRIVATE NON-PROFIT,50530.0,50530.0,(508) 831-5000,8202,42.274384861,-71.809806115,https://www.wpi.edu/,93.0,4654.0,40376.0,19515.0,65046.0,135500.0,48.0
COLORADO SCHOOL OF MINES,1500 ILLINOIS ST,GOLDEN,CO,80401,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",SUBURB,YES,6325.0,4952.0,PUBLIC,18964.0,38584.0,(303) 273-3000,7631,39.749103281,-105.22293584399999,www.mines.edu,94.0,4811.0,25710.0,10725.0,52698.0,139600.0,56.0
BRANDEIS UNIVERSITY,415 SOUTH ST,WALTHAM,MA,02454-9110,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,YES,5800.0,3639.0,PRIVATE NON-PROFIT,55395.0,55395.0,(781) 736-2000,7755,42.364924133,-71.25471242899991,www.brandeis.edu/,96.0,3869.0,31138.0,35487.0,70943.0,113200.0,34.0
YESHIVA UNIVERSITY,500 W 185TH ST,NEW YORK,NY,10033-3299,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,6479.0,2728.0,PRIVATE NON-PROFIT,43500.0,43500.0,(212) 960-5400,9460,40.850772101000096,-73.928508315,www.yu.edu,97.0,2884.0,36306.0,26972.0,60525.0,112800.0,63.0
UNIVERSITY OF GEORGIA,ADMINISTRATION BUILDING,ATHENS,GA,30602,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,38652.0,29611.0,PUBLIC,11830.0,30404.0,(706) 542-3000,49513,33.9376772530001,-83.37147534,www.uga.edu,99.0,30690.0,14625.0,10076.0,44978.0,100700.0,54.0
CASE WESTERN RESERVE UNIVERSITY,10900 EUCLID AVE,CLEVELAND,OH,44106,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,11890.0,5261.0,PRIVATE NON-PROFIT,49042.0,49042.0,(216) 368-2000,16627,41.5040985630001,-81.604856841,www.case.edu,100.0,5292.0,35316.0,28295.0,65384.0,117800.0,33.0
SKIDMORE COLLEGE,815 N BROADWAY,SARATOGA SPRINGS,NY,12866,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",SUBURB,YES,2613.0,2612.0,PRIVATE NON-PROFIT,54420.0,54420.0,(518) 580-5000,3696,43.0969960030001,-73.785333415,www.skidmore.edu/,101.0,2684.0,27410.0,41746.0,69450.0,99700.0,25.0
OCCIDENTAL COLLEGE,1600 CAMPUS RD,LOS ANGELES,CA,90041-3392,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,1930.0,1930.0,PRIVATE NON-PROFIT,54686.0,54686.0,(323) 259-2500,2690,34.126228466,-118.210796614,https://www.oxy.edu,102.0,1972.0,29211.0,35704.0,71756.0,105700.0,42.0
REED COLLEGE,3203 SE WOODSTOCK BLVD,PORTLAND,OR,97202-8199,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,1503.0,1483.0,PRIVATE NON-PROFIT,56340.0,56340.0,(503) 771-1112,2077,45.4810027870001,-122.630341497,https://www.reed.edu,105.0,1470.0,31815.0,35130.0,69820.0,104900.0,36.0
BENTLEY UNIVERSITY,175 FOREST ST,WALTHAM,MA,02452-4705,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,YES,5460.0,4253.0,PRIVATE NON-PROFIT,49880.0,49880.0,(781) 891-2000,6560,42.3887723440001,-71.22013159800001,www.bentley.edu,107.0,4352.0,35671.0,26565.0,66180.0,116600.0,44.0
ROSE-HULMAN INSTITUTE OF TECHNOLOGY,5500 WABASH AVENUE,TERRE HAUTE,IN,47803-3920,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,2142.0,2085.0,PRIVATE NON-PROFIT,49871.0,49871.0,(812) 877-1511,2725,39.4835504010001,-87.323692244,https://www.rose-hulman.edu,110.0,2245.0,36906.0,20967.0,65031.0,135800.0,61.0
BRYN MAWR COLLEGE,101 N MERION AVENUE,BRYN MAWR,PA,19010,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",SUBURB,YES,1690.0,1360.0,PRIVATE NON-PROFIT,52360.0,52360.0,(610) 526-5000,2412,40.026684507,-75.3144882289999,www.brynmawr.edu,111.0,1442.0,25672.0,37710.0,68410.0,95300.0,38.0
RHODE ISLAND SCHOOL OF DESIGN,2 COLLEGE ST,PROVIDENCE,RI,02903-2784,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,2467.0,1994.0,PRIVATE NON-PROFIT,50960.0,50960.0,(401) 454-6100,3591,41.825958579,-71.4077087639999,www.risd.edu,112.0,2030.0,46277.0,26169.0,67620.0,100600.0,32.0
RENSSELAER POLYTECHNIC INSTITUTE,110 8TH ST,TROY,NY,12180-3590,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,YES,7895.0,6628.0,PRIVATE NON-PROFIT,53880.0,53880.0,(518) 276-6000,9840,42.7289907360001,-73.6787181139999,www.rpi.edu,113.0,6371.0,34839.0,30596.0,70132.0,134100.0,43.0
FRANKLIN AND MARSHALL COLLEGE,COLLEGE AVE,LANCASTER,PA,17604-3003,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,2309.0,2309.0,PRIVATE NON-PROFIT,56550.0,56550.0,(717) 358-3911,3296,40.0480863270001,-76.3190706029999,WWW.FANDM.EDU,114.0,2283.0,27531.0,43377.0,70430.0,109700.0,34.0
THE JUILLIARD SCHOOL,60 LINCOLN CENTER PLAZA,NEW YORK,NY,10023-6588,FOUR OR MORE YEARS,"TOW BUT LESS THAN 4 YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,YES,942.0,585.0,PRIVATE NON-PROFIT,45110.0,45110.0,(212) 799-5000,1680,40.7736939750001,-73.982897491,www.juilliard.edu/,119.0,590.0,32829.0,29417.0,62600.0,97400.0,6.0
DICKINSON COLLEGE,COLLEGE AND LOUTHER STREETS,CARLISLE,PA,17013-2896,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,2399.0,2399.0,PRIVATE NON-PROFIT,54661.0,54661.0,(717) 243-5121,3366,40.2027808300001,-77.19786378,www.dickinson.edu,120.0,2382.0,28464.0,34171.0,69071.0,100100.0,49.0
LOYOLA MARYMOUNT UNIVERSITY,ONE LMU DRIVE,LOS ANGELES,CA,90045-2659,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,9838.0,6700.0,PRIVATE NON-PROFIT,48522.0,48522.0,(310) 338-2700,12294,33.970893699,-118.41572173200001,www.lmu.edu,124.0,6591.0,40676.0,19787.0,64735.0,113300.0,52.0
UNIVERSITY OF PORTLAND,5000 N WILLAMETTE BLVD,PORTLAND,OR,97203-5798,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,4280.0,3787.0,PRIVATE NON-PROFIT,45904.0,45904.0,(503) 943-8000,5376,45.5719950100001,-122.72601863,https://www.up.edu,125.0,3967.0,35329.0,23282.0,59236.0,104900.0,70.0
AMERICAN UNIVERSITY,4400 MASSACHUSETTS AVE NW,WASHINGTON,DC,20016-8001,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,14311.0,8287.0,PRIVATE NON-PROFIT,48459.0,48459.0,(202) 885-1000,17839,38.936932766,-77.0889574839999,WWW.AMERICAN.EDU,126.0,8606.0,36567.0,29412.0,64234.0,102900.0,29.0
FURMAN UNIVERSITY,3300 POINSETT HIGHWAY,GREENVILLE,SC,29613-6162,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE",SUBURB,YES,2947.0,2768.0,PRIVATE NON-PROFIT,49532.0,49532.0,(864) 294-2000,3946,34.9247294350001,-82.43928477600001,www.furman.edu,127.0,2863.0,27508.0,30434.0,63706.0,98800.0,61.0
CONNECTICUT COLLEGE,270 MOHEGAN AVENUE,NEW LONDON,CT,06320-4196,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,1844.0,1844.0,PRIVATE NON-PROFIT,54820.0,54820.0,(860) 447-1911,2650,41.379851157000104,-72.107341633,www.conncoll.edu,128.0,1817.0,30244.0,39603.0,69440.0,100800.0,38.0
PEPPERDINE UNIVERSITY,24255 PACIFIC COAST HWY,MALIBU,CA,90263,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,7961.0,3627.0,PRIVATE NON-PROFIT,53932.0,53932.0,(310) 506-4000,9898,34.0416658890001,-118.709380816,www.pepperdine.edu/,129.0,3803.0,33814.0,31980.0,70862.0,103900.0,40.0
UNIVERSITY OF CONNECTICUT,352 MANSFIELD ROAD,STORRS,CT,06269,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,27412.0,19133.0,PUBLIC,15730.0,38098.0,(860) 486-2000,37332,41.8076906530001,-72.2569988119999,uconn.edu/,130.0,20662.0,20681.0,13630.0,53112.0,105200.0,48.0
DEPAUW UNIVERSITY,313 S LOCUST ST,GREENCASTLE,IN,46135-1772,FOUR OR MORE YEARS,BACHELOR'S DEGREE,TOWN,YES,2156.0,2156.0,PRIVATE NON-PROFIT,49704.0,49704.0,(765) 658-4800,2904,39.63949939,-86.8635763839999,www.depauw.edu,132.0,2158.0,22323.0,31570.0,62567.0,101000.0,67.0
ELON UNIVERSITY,100 CAMPUS DRIVE,ELON,NC,27244-2010,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,6991.0,6196.0,PRIVATE NON-PROFIT,35319.0,35319.0,(336) 278-2000,8556,36.104174336,-79.5055860419999,www.elon.edu,133.0,6214.0,34459.0,14061.0,49642.0,93700.0,67.0
CLEMSON UNIVERSITY,201 SIKES HALL,CLEMSON,SC,29634,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",SUBURB,YES,24951.0,19669.0,PUBLIC,15374.0,37128.0,(864) 656-4636,30343,34.6772903520001,-82.83449153699999,www.clemson.edu,134.0,19506.0,17696.0,10296.0,50516.0,106700.0,47.0
FAIRFIELD UNIVERSITY,1073 N BENSON RD,FAIRFIELD,CT,06824-5195,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,5273.0,4177.0,PRIVATE NON-PROFIT,48350.0,48350.0,(203) 254-4000,6443,41.160729647,-73.25779842299991,fairfield.edu,135.0,4511.0,36929.0,24180.0,64325.0,116900.0,61.0
JAMES MADISON UNIVERSITY,800 SOUTH MAIN STREET,HARRISONBURG,VA,22807,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,21751.0,19923.0,PUBLIC,12016.0,28416.0,(540) 568-6211,25690,38.4353565660001,-78.871677308,www.jmu.edu/,136.0,21167.0,20204.0,8556.0,42522.0,102600.0,75.0
MOUNT HOLYOKE COLLEGE,50 COLLEGE STREET,SOUTH HADLEY,MA,01075-1489,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE",SUBURB,YES,2335.0,2208.0,PRIVATE NON-PROFIT,49998.0,49998.0,(413) 538-2000,3339,42.257558507000105,-72.573584443,https://www.mtholyoke.edu,137.0,2334.0,26239.0,31370.0,63900.0,92100.0,51.0
GETTYSBURG COLLEGE,300 N WASHINGTON ST,GETTYSBURG,PA,17325,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,2441.0,2441.0,PRIVATE NON-PROFIT,54480.0,54480.0,(717) 337-6300,3340,39.8358635120001,-77.234577074,WWW.GETTYSBURG.EDU,138.0,2411.0,27597.0,29795.0,66710.0,109300.0,46.0
UNIVERSITY OF DENVER,2199 S. UNIVERSITY BLVD,DENVER,CO,80208,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,11952.0,5801.0,PRIVATE NON-PROFIT,50556.0,50556.0,(303) 871-2000,15104,39.6814850600001,-104.96153277299999,www.du.edu,140.0,6080.0,32174.0,26702.0,65376.0,105100.0,58.0
FORDHAM UNIVERSITY,441 E FORDHAM RD,BRONX,NY,10458,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,16515.0,9645.0,PRIVATE NON-PROFIT,52687.0,52687.0,(718) 817-1000,19867,40.8613717650001,-73.889881868,www.fordham.edu,141.0,10137.0,35694.0,27530.0,72239.0,112500.0,46.0
UNIVERSITY OF SAN DIEGO,5998 ALCALA PARK,SAN DIEGO,CA,92110-2492,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,9073.0,5855.0,PRIVATE NON-PROFIT,49358.0,49358.0,(619) 260-4600,11695,32.771394521,-117.188671216,www.sandiego.edu,142.0,6177.0,34752.0,24364.0,65426.0,109400.0,50.0
UNIVERSITY OF DELAWARE,104 HULLIHEN HALL,NEWARK,DE,19716,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,24120.0,19956.0,PUBLIC,13680.0,34310.0,(302) 831-2000,28931,39.678005567000106,-75.752829237,www.udel.edu/,147.0,20550.0,16892.0,8798.0,47782.0,105400.0,63.0
TEXAS CHRISTIAN UNIVERSITY,2800 S UNIVERSITY DR,FORT WORTH,TX,76129,FOUR OR MORE YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,10918.0,9445.0,PRIVATE NON-PROFIT,46950.0,46950.0,(817) 257-7000,13512,32.709582018,-97.361517114,www.tcu.edu/,148.0,9258.0,35429.0,24864.0,62970.0,98700.0,41.0
RHODES COLLEGE,2000 NORTH PARKWAY,MEMPHIS,TN,38112-1690,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,2036.0,2008.0,PRIVATE NON-PROFIT,47890.0,47890.0,(901) 843-3000,2597,35.154428775,-89.98917916399999,www.rhodes.edu,150.0,2010.0,25629.0,30234.0,61538.0,97800.0,51.0
